0	3.28518217429519E-06
0.041666666666667	0.000134401198011
0.083333333333333	0.000227162672672
0.125	0.003087195073022
0.166666666666667	0.009915098868078
0.208333333333333	0.043685930140782
0.25	0.048957674473059
0.291666666666667	0.15467119103414
0.333333333333333	0.088244212471182
0.375	0.132122673472622
0.416666666666667	0.082280112546869
0.458333333333333	0.128553381568054
0.5	0.060495292185806
0.541666666666667	0.084991015697597
0.583333333333333	0.046433048089966
0.625	0.05899469848373
0.666666666666667	0.019800156034762
0.708333333333333	0.019632097886643
0.75	0.007641077158041
0.791666666666667	0.008287435804959
0.833333333333333	0.001440250343876
0.875	0.000367780710803
0.916666666666667	1.90373975783586E-05
0.958333333333333	1.5737023204565E-05
1	5.44823706150055E-08
