0.0    2.1575465498413005e-6
1.0    0.0001806717246122232
2.0    0.00021526109957453624
3.0    0.004420073926198006
4.0    0.01670079658486689
5.0    0.1082146130555954
6.0    0.07837589466523298
7.0    0.1337050711523831
8.0    0.08573802394536724
9.0    0.1455306056369561
10.0    0.07384486060635098
11.0    0.10459297757112344
12.0    0.05513343924682584
13.0    0.08091800952957447
14.0    0.03422465929153829
15.0    0.03801331206582277
16.0    0.01572004136140986
17.0    0.015533149508251633
18.0    0.0040764903974787525
19.0    0.003634008910049529
20.0    0.0008836063909558401
21.0    0.00030719468725990106
22.0    1.995903082714741e-5
23.0    1.4989976054373186e-5
24.0    1.3208914104342433e-7
