0.0    1.91565455050202e-6
1.0    0.00023137953006673831
2.0    0.00021965526712812327
3.0    0.004900337401179984
4.0    0.017086762755045528
5.0    0.10545708043174086
6.0    0.08337129374357201
7.0    0.13075221569605802
8.0    0.08404093910121334
9.0    0.1489043343507752
10.0    0.07306168255341704
11.0    0.10001338727440509
12.0    0.056786808368252215
13.0    0.08303847465168315
14.0    0.03369347011697296
15.0    0.03708839261644065
16.0    0.016466105499500724
17.0    0.0159315919988335
18.0    0.00406049164364172
19.0    0.0037333429333542487
20.0    0.0008059803360999161
21.0    0.0003241023459388477
22.0    1.5441510326602347e-5
23.0    1.4776814418635914e-5
24.0    3.740538427234345e-8
