0.0    1.980079596292795e-6
1.0    0.00017873674637617747
2.0    0.00021431031445151615
3.0    0.004352675639867162
4.0    0.016575434373245795
5.0    0.10738094414788771
6.0    0.0776198922961516
7.0    0.13349803211127526
8.0    0.08582460509981005
9.0    0.14523625143785052
10.0    0.07420360533956198
11.0    0.10493412135675362
12.0    0.055392252600240305
13.0    0.08157050499518506
14.0    0.034296960683090176
15.0    0.03817289619739253
16.0    0.015952040344836653
17.0    0.01566640706211896
18.0    0.0040712893618314715
19.0    0.003615122516208865
20.0    0.0008984544673098487
21.0    0.00030729033930772525
22.0    2.0388928606494188e-5
23.0    1.567686468825941e-5
24.0    1.2669635590204025e-7
