0.0    0.0001381543006834471
1.0    0.002118304284871726
2.0    0.007393608444346117
3.0    0.0798872210938366
4.0    0.045632304769287646
5.0    0.09660358996941715
6.0    0.04943288562557731
7.0    0.09469071072430663
8.0    0.08482717096042196
9.0    0.19260007791614664
10.0    0.06475532287023077
11.0    0.08828903348058632
12.0    0.044283666348608836
13.0    0.058010028668000674
14.0    0.02795555432634233
15.0    0.035538474685864185
16.0    0.00958899324100651
17.0    0.007929705545664556
18.0    0.004439829181837577
19.0    0.003160138649548492
20.0    0.0009808025664014214
21.0    0.0013239449828310232
22.0    0.0002492287580002878
23.0    9.542791840005924e-5
24.0    7.582068778224052e-5
