0.0    4.533438240976222e-5
1.0    4.629789233769051e-5
2.0    7.75112229539323e-5
3.0    0.00010812120193351389
4.0    0.0009318347916961624
5.0    0.003371425854644359
6.0    0.022632131910777915
7.0    0.041407758397664834
8.0    0.16168045161736827
9.0    0.11497417834807681
10.0    0.20284877790130343
11.0    0.11346257728588252
12.0    0.15736909448336192
13.0    0.0647817783452498
14.0    0.06723153212609087
15.0    0.021615061478358226
16.0    0.01803691266803551
17.0    0.005143186136467158
18.0    0.0032464463165723144
19.0    0.0005846862260483574
20.0    0.0002094317138992085
21.0    5.5400949810318895e-5
22.0    4.94186032935658e-5
23.0    4.5496187816406436e-5
24.0    4.515395794702553e-5
