0.0    2.1115665361354983e-7
1.0    1.0684136829435838e-6
2.0    3.1486062908629704e-5
3.0    6.199259849880691e-5
4.0    0.000892070345496725
5.0    0.003313449228601769
6.0    0.02240288409949431
7.0    0.04165492893753703
8.0    0.16166555080764233
9.0    0.11374506825741726
10.0    0.2027248618678461
11.0    0.11345425328540043
12.0    0.15795176475920458
13.0    0.064987159376441
14.0    0.06806136346890988
15.0    0.02190444764622381
16.0    0.018107744244020226
17.0    0.005131713960463512
18.0    0.003181967480210536
19.0    0.0005483890571575076
20.0    0.0001633336426844846
21.0    9.785140931242459e-6
22.0    4.171538888243274e-6
23.0    3.125580747796635e-7
24.0    2.2065610219905872e-8
