0.0	    0.000000293
1.0 	0.000001465
2.0 	0.000033496
3.0 	0.000059277
4.0 	0.00087998
5.0 	0.00335332
6.0 	0.022574219
7.0 	0.041599414
8.0 	0.161732129
9.0 	0.115108496
10.0	0.203148047
11.0	0.113714453
12.0	0.15754502
13.0	0.064791113
14.0	0.06697373
15.0	0.021428516
16.0	0.018011035
17.0	0.005104785
18.0	0.003202734
19.0	0.00055293
20.0	0.000169141
21.0	0.000011621
22.0	0.00000459
23.0	0.000000195
24.0	0
