0.0    2.0040586887367563e-7
1.0    1.1830837429408768e-6
2.0    3.240417792398732e-5
3.0    6.385170983429114e-5
4.0    0.000886653580710496
5.0    0.0033087288159132835
6.0    0.02258470861334333
7.0    0.04136309531281665
8.0    0.16196043261312956
9.0    0.1150898425746539
10.0    0.2032451857291753
11.0    0.11350365773802629
12.0    0.15731970341764764
13.0    0.0648546144893657
14.0    0.06711087245751687
15.0    0.021598439513998462
16.0    0.0180203030202931
17.0    0.005121974816284263
18.0    0.0032114388358123764
19.0    0.0005425185919168109
20.0    0.00016540505735617854
21.0    1.0162336291676864e-5
22.0    4.238635357919325e-6
23.0    3.5923280244810226e-7
24.0    2.5240217486451726e-8
