target seed=1234567
1 0.30911886393229165 0.0001477103675256339 0.011076007227358473
2 0.12078280232747392 0.00010569467842737318 0.004311532601705468
3 0.005085546875000002 0.0033645421801632713 0.016093129875345186
4 -0.0031488281250000015 0.0031546089479292687 0.02449558146398316
5 -0.057360156250000016 0.003263784210866126 -0.04220792388206879
6 9.0075109375 0.009395346003770141 -0.029497448802759573
7 9.026048437499998 0.009167960585310168 0.027615386622238093
8 8.984934375000002 0.009424886135447104 -0.018895079569370893
1.4047874832279206e-6	6.030348735919233e-7	1.9777874685988905e-5	3.213522834943916e-6	9.296751176179896e-5	0.00019224843685972104	

1 0.301622705078125 0.0001417864115410695 0.02044672285678367
2 0.1155351460774739 9.904145463313846e-5 0.018695241355116323
3 0.004644921874999999 0.003370632957746558 0.011632400258315507
4 -0.002112500000000003 0.0031463910034163454 0.02298774199945928
5 -0.059601953124999996 0.003264862953572451 -0.047208567800291305
6 9.009434375000001 0.00937369465206268 -0.026522700976989663
7 9.02274375 0.00929119443685894 0.028845259402881608
8 8.987387499999999 0.009446127904759828 -0.015652598234224355
1.3484771326233158e-6	7.552627883100627e-7	3.205821865970293e-5	3.042974798361797e-6	0.00012480510508527942	0.00019973764037972686	

1 0.2941838378906249 0.00014481051646320485 0.024408694292809233
2 0.11043355577256944 9.863105154892684e-5 0.011507087859415054
3 0.0046195312499999995 0.00336701646675711 0.0026028722786324496
4 -0.002547656250000001 0.003152931831827183 0.024043176223172185
5 -0.061110156249999985 0.0032495710037325743 -0.03819844501688225
6 9.0112109375 0.009480925572202642 -0.03734881951509444
7 9.02353125 0.009355857222971086 0.021378206443665077
8 8.988317187500003 0.009329232742250542 0.0084142546315796
1.427621679095381e-6	7.61538200499956e-7	4.761574953526804e-5	2.841742666959135e-6	0.0001546618231231811	0.00019642842186895493	

1 0.28197597656249995 0.000141082462255608 -0.01047944843004561
2 0.1023031758626302 9.151460980840644e-5 -0.007364905578817161
3 0.004661718749999999 0.003357249226192701 0.00685051376397712
4 -0.002424609375 0.0031198791773601976 0.025955433776439003
5 -0.06246718749999999 0.003265200708159228 -0.04906348937335822
6 9.0112171875 0.009437303942536108 -0.03538922679474995
7 9.025146874999999 0.009269369405121066 0.03310817212514047
8 8.989912499999996 0.009313107971070642 0.0059200298169726955
1.5835608961900505e-6	9.867459969115089e-7	6.994687552941414e-5	3.144765071905198e-6	0.00018394132087617976	0.00018621975750665598	

1 0.2705923583984375 0.000138883216676144 0.027812731765744617
2 0.09498934020996094 8.657998979678055e-5 0.02911415373782817
3 0.005235546875 0.003353256739373608 0.01058413534313042
4 -0.003287109375 0.003130141543328099 0.027983435983700303
5 -0.06304492187499998 0.0032545585805052665 -0.04596747594674914
6 9.0118703125 0.009444192920550465 -0.023227266973888685
7 9.026206250000001 0.009269106176615834 0.021744278213980353
8 8.994409374999998 0.009336598639322102 0.0012006100670656447
1.7063540127537635e-6	9.256090809373063e-7	8.927321727236759e-5	3.151835656467483e-6	0.00020073801585507312	0.00017619109941291455	

1 0.24168118489583335 0.00013523351184183518 0.016335104963142645
2 0.07727346869574651 7.6670241195306e-5 0.02946348404133206
3 0.005334765625000002 0.0033479732234228147 0.01348147764290673
4 -0.0029792968749999993 0.003124791094530075 0.02645714182196287
5 -0.062683203125 0.003267211102113262 -0.049285892941439646
6 9.008417187500001 0.009449462665794554 -0.03256053015328559
7 9.026759375 0.009174221982183817 0.03288819210173099
8 8.995371875000002 0.009343175675987038 -0.009062047456498882
1.6739474988369807e-6	7.187577493183994e-7	0.0001057267911104276	3.0432195341489887e-6	0.0001968884931620174	0.00016078804621288967	

1 0.21840189615885414 0.00012731641054453767 -0.03877076248612183
2 0.06396687859429251 6.600915012274887e-5 -0.0311362022819967
3 0.005307031249999998 0.0033412366052046325 0.01707851919740657
4 -0.0032281250000000005 0.0031412671340763534 0.026057321420687934
5 -0.060856640625 0.0032636404603875423 -0.0415678848048449
6 9.006895312500001 0.009430545901626841 -0.035563075055992065
7 9.028006250000002 0.009171843763036288 0.02179850219252176
8 8.9922578125 0.009343205029240088 -0.019397874692625695
1.4566042882968588e-6	6.937042966725926e-7	7.412906497306082e-5	3.394515954546762e-6	0.00015249567131458974	0.00016336823020468572	

